name,album,popularity,artist,release_date,length,album_art,album_type,duration_ms,explicit,preview_url,track_no,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,Song URL,Own_Song?,Length_s,Right_Field_1,id,small_album_art,Right_ActualURL,Artist_Name,Collaborator
Fine Girl (feat. Davido & Olamide),SHINE,47,Wale,4/28/2017,275266,https://i.scdn.co/image/f77138dabda832c85e452e2d8cc6edb20a83c136,album,275266,TRUE,https://p.scdn.co/mp3-preview/69a31c16c4b151f72ec887c9902276af3ca93aab?cid=b50ee957f7824fa5806358e8fe3a1598,10,0.719,0.268,0.736,0,0.0938,-5.393,0.208,101.912,4,0.48,https://open.spotify.com/track/1inPzPSf5tw0qyZDOw5eZR,No,275.266,14,3X1Ljgkvf2cLwi8mMjhvKy,https://i.scdn.co/image/5ab111cbd3ec5ac66549b84e8c6b3a3800aeb25b,https://open.spotify.com/album/3X1Ljgkvf2cLwi8mMjhvKy,Olamide,Wale
Shoki (Remix) (feat. Olamide & DaVido),Shoki (Remix) [feat. Olamide & DaVido],6,Lil Kesh,7/7/2014,231262,https://i.scdn.co/image/a904bc9014dda8507c55fd734fb3581f7f56da6e,single,231262,TRUE,https://p.scdn.co/mp3-preview/4e1e67e16809237c9f92996835568ebf368ffe78?cid=47c1493aaa9947fa8bc5a6b03a6a00eb,1,0.762,0.666,0.892,0,0.42,-3.772,0.25,136.059,4,0.715,https://open.spotify.com/track/0OGFEvBuzXIQied56n335y,No,231.262,0,0RE6p4iWi3Q0UHwk1GxkQw,https://i.scdn.co/image/d32753a8367d481a3e2a4eba0c134fe80a7ef6f2,https://open.spotify.com/album/0RE6p4iWi3Q0UHwk1GxkQw,Olamide,Lil Kesh
Show Me Yuh Rozay (Remix) [feat. Ketchup & Olamide],Show Me Yuh Rozay (Remix) [feat. Ketchup & Olamide],7,Phyno,7/31/2014,263184,https://i.scdn.co/image/434b3ddb0f304df1d694485e7b9ef5a6890cd494,single,263184,FALSE,https://p.scdn.co/mp3-preview/1e01e781bce5b37653edbcd95173e2775bed7e34?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.463,0.0994,0.909,0,0.138,-2.506,0.269,136.646,5,0.789,https://open.spotify.com/track/17cEXqulUn9rHO6bDC0qjS,No,263.184,47,1v47HX4naveu7xQbXnvgRG,https://i.scdn.co/image/0fbda14dc0e7474d8f450eaea1215b9045e27e25,https://open.spotify.com/album/1v47HX4naveu7xQbXnvgRG,Olamide,Phyno
Motiwa (feat. Olamide),Skillz,2,JJC,6/25/2015,231355,https://i.scdn.co/image/094d5c2861b23dd074c71fd9bd27fffc4bcd7a59,album,231355,TRUE,https://p.scdn.co/mp3-preview/d981490bc1ed83fde77fb085b2dce74ff110af5a?cid=b50ee957f7824fa5806358e8fe3a1598,5,0.8,0.181,0.986,0,0.0516,-4.915,0.152,131.965,4,0.645,https://open.spotify.com/track/3PaWKG70URXONDAZgajqds,No,231.355,32,135lxDbr9aSdj09vyAdI1G,https://i.scdn.co/image/975bbafce0f98f13268dab23da9929d01d188780,https://open.spotify.com/album/135lxDbr9aSdj09vyAdI1G,Olamide,JJC
Small Girl Big God,Small Girl Big God,18,DJ Jimmy Jatt,8/15/2018,205217,https://i.scdn.co/image/fb29fdb96c999df42a65d072ea09f6f623460a1d,single,205217,FALSE,https://p.scdn.co/mp3-preview/0c1f46aea086ba86269470f8d1a775b16180cace?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.843,0.046,0.9,1.41E-05,0.104,-5.884,0.288,123.907,4,0.751,https://open.spotify.com/track/5VBL8sOR5a9FZcm77zGUFG,No,205.217,24,1djoGRCh3QekiwK2wdsTnK,https://i.scdn.co/image/12ee1b201e3a90b077e5fddf586f304d8f52f536,https://open.spotify.com/album/1djoGRCh3QekiwK2wdsTnK,Olamide,DJ Jimmy Jatt
So Eazy,So Eazy,0,David Uc,6/5/2017,264071,https://i.scdn.co/image/8d7a10bd27958df352f7fcd771f4cdc4a43d3e72,single,264071,FALSE,https://p.scdn.co/mp3-preview/f0bd5695d86fd0a2398c64b26b7da7a10396966b?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.566,0.0516,0.794,1.03E-05,0.152,-5.705,0.348,99.772,4,0.898,https://open.spotify.com/track/5ycrATPwNXhP5gqCGLm6go,No,264.071,1,207zL5qVjCIUWRgyYcXXxe,https://i.scdn.co/image/fe45bb56ca98a0749003d436c8fe082d0877284e,https://open.spotify.com/album/207zL5qVjCIUWRgyYcXXxe,Olamide,David Uc
Soke (UK Remix),Soke (UK Remix),3,Joshbeatz,2/1/2016,221022,https://i.scdn.co/image/ce12a59d0201b01f72a38c3f4fe193d9994bb4cb,single,221022,FALSE,https://p.scdn.co/mp3-preview/40bc21bdde3b9d846131bae912934a105e3ab72a?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.771,0.0724,0.972,1.30E-05,0.307,0.851,0.0975,126.01,4,0.372,https://open.spotify.com/track/1Ak1Q44VQExdBVSNc4MUBH,No,221.022,32,1dPYA6RabU7hmAbVy6BaLD,https://i.scdn.co/image/5bfa8c65007c6836ebc2c0d5f28bcb4acfb281f3,https://open.spotify.com/album/1dPYA6RabU7hmAbVy6BaLD,Olamide,Joshbeatz
Solo (feat. Olamide),Solo (feat. Olamide),11,Dammy Krane,2/9/2016,217443,https://i.scdn.co/image/39874e5e857857527113b383cd5456ca3446acdf,single,217443,FALSE,https://p.scdn.co/mp3-preview/45aecdd9fc75509c5bc04cd87707ff4cf8343ae4?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.715,0.356,0.942,3.71E-06,0.0788,-2.85,0.343,126.116,4,0.903,https://open.spotify.com/track/3hMF44yqcKjtNMnVUzZUle,No,217.443,4,46qxzL5oNT5HlPXssUdy8U,https://i.scdn.co/image/b2fc983ccc0349781182028e21b58654d2e51190,https://open.spotify.com/album/46qxzL5oNT5HlPXssUdy8U,Olamide,Dammy Krane
Spirit,Spirit,42,Olamide,4/18/2019,230274,https://i.scdn.co/image/e1ce99ccb94cf180ec38cc67d23c4478efd9c8a6,single,230274,FALSE,https://p.scdn.co/mp3-preview/355018b00efecd5e4885a4dddc7edd331f15e403?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.883,0.173,0.693,0.00173,0.0608,-6.124,0.181,91.064,4,0.958,https://open.spotify.com/track/0MKSWifUuisE0kf27uJOQz,Yes,230.274,9,2nSD8fTnLVXDJEQOjGM3b0,https://i.scdn.co/image/772f1e3e19b3dca5c8d5db095e231dc9a863e33e,https://open.spotify.com/album/2nSD8fTnLVXDJEQOjGM3b0,Olamide,None
Melo Lara (feat. Olamide),Street King,1,Dj Real,2/19/2016,256679,https://i.scdn.co/image/742e176618649d202c25b024ed7643bf38346e40,album,256679,FALSE,https://p.scdn.co/mp3-preview/0938fdf457189c813b299720ed735298b33e407f?cid=b50ee957f7824fa5806358e8fe3a1598,7,0.817,0.783,0.941,0.000152,0.276,-2.472,0.306,116.035,4,0.901,https://open.spotify.com/track/3ph34Go5BCixFwWsnWEkV0,No,256.679,3,5arPBUrvapTxq4xXlAcHtR,https://i.scdn.co/image/59eb6e7b35bae240eac97e1da2336940ae4757a2,https://open.spotify.com/album/5arPBUrvapTxq4xXlAcHtR,Olamide,Dj Real
100 to Million (feat. Viktoh & Chinko Ekun),Street OT,10,Olamide,12/1/2016,290000,https://i.scdn.co/image/3d7711845a6e5ef5ae1eb7e1b406c7fbfabf24c7,album,290000,TRUE,https://p.scdn.co/mp3-preview/5e76f7d6c92ebd1fe8f0ddcbe7cbb78253ecf989?cid=b50ee957f7824fa5806358e8fe3a1598,17,0.758,0.311,0.878,0,0.19,-3.221,0.478,149.943,4,0.634,https://open.spotify.com/track/3h6DG1lSebrPrOBjw7XERc,Yes,290,2,0oxaTMdegAWyNXaP9BTELF,https://i.scdn.co/image/d1b3eed3492ff736e15a7ac048d8b74f1aa6428f,https://open.spotify.com/album/0oxaTMdegAWyNXaP9BTELF,Olamide,None
1999,Street OT,11,Olamide,12/1/2016,163280,https://i.scdn.co/image/3d7711845a6e5ef5ae1eb7e1b406c7fbfabf24c7,album,163280,TRUE,https://p.scdn.co/mp3-preview/0c4a7031ee3519e92ea1bf58b3d196a01dd2db92?cid=b50ee957f7824fa5806358e8fe3a1598,13,0.645,0.13,0.839,0,0.0792,-3.672,0.358,115.094,4,0.625,https://open.spotify.com/track/4EgrcWYMgx2CMueodHgKnP,Yes,163.28,2,0oxaTMdegAWyNXaP9BTELF,https://i.scdn.co/image/d1b3eed3492ff736e15a7ac048d8b74f1aa6428f,https://open.spotify.com/album/0oxaTMdegAWyNXaP9BTELF,Olamide,None
Alaaru,Street OT,8,Olamide,12/1/2016,154000,https://i.scdn.co/image/3d7711845a6e5ef5ae1eb7e1b406c7fbfabf24c7,album,154000,TRUE,https://p.scdn.co/mp3-preview/bb2de3521aa8013f62c6bf7e6f17a6b68df73a10?cid=b50ee957f7824fa5806358e8fe3a1598,16,0.806,0.0138,0.735,2.22E-06,0.129,-4.682,0.16,125.111,4,0.206,https://open.spotify.com/track/6uBCEBi0TSoZOrFYd2uTFp,Yes,154,2,0oxaTMdegAWyNXaP9BTELF,https://i.scdn.co/image/d1b3eed3492ff736e15a7ac048d8b74f1aa6428f,https://open.spotify.com/album/0oxaTMdegAWyNXaP9BTELF,Olamide,None
Bang (feat. Chinko Ekun & Lil Kesh),Street OT,7,Olamide,12/1/2016,235600,https://i.scdn.co/image/3d7711845a6e5ef5ae1eb7e1b406c7fbfabf24c7,album,235600,TRUE,https://p.scdn.co/mp3-preview/a8dcf194c31adb4eecd7b10812f8e7876d72ecf3?cid=b50ee957f7824fa5806358e8fe3a1598,11,0.925,0.00169,0.647,0,0.139,-7.034,0.361,130.008,4,0.518,https://open.spotify.com/track/2s7IxnOrt77nmk3ZhqEMdJ,Yes,235.6,2,0oxaTMdegAWyNXaP9BTELF,https://i.scdn.co/image/d1b3eed3492ff736e15a7ac048d8b74f1aa6428f,https://open.spotify.com/album/0oxaTMdegAWyNXaP9BTELF,Olamide,None
Batifeori,Street OT,10,Olamide,12/1/2016,211600,https://i.scdn.co/image/3d7711845a6e5ef5ae1eb7e1b406c7fbfabf24c7,album,211600,TRUE,https://p.scdn.co/mp3-preview/816023bd47835e9734e38b2ec32e7be3ba06d478?cid=b50ee957f7824fa5806358e8fe3a1598,10,0.842,0.141,0.839,0,0.0613,-5.6,0.257,95.281,3,0.918,https://open.spotify.com/track/1Dxnfcud177QbP1IyIlXIL,Yes,211.6,2,0oxaTMdegAWyNXaP9BTELF,https://i.scdn.co/image/d1b3eed3492ff736e15a7ac048d8b74f1aa6428f,https://open.spotify.com/album/0oxaTMdegAWyNXaP9BTELF,Olamide,None
Blood Money,Street OT,8,Olamide,12/1/2016,184400,https://i.scdn.co/image/3d7711845a6e5ef5ae1eb7e1b406c7fbfabf24c7,album,184400,TRUE,https://p.scdn.co/mp3-preview/cdf7421fde09e7fd7498c4a487df70005a4a5a58?cid=b50ee957f7824fa5806358e8fe3a1598,3,0.783,0.345,0.884,0,0.158,-6.034,0.28,141.887,4,0.631,https://open.spotify.com/track/4pVpMunDhbO7rIQehGZcg9,Yes,184.4,2,0oxaTMdegAWyNXaP9BTELF,https://i.scdn.co/image/d1b3eed3492ff736e15a7ac048d8b74f1aa6428f,https://open.spotify.com/album/0oxaTMdegAWyNXaP9BTELF,Olamide,None
Eni Suun,Street OT,8,Olamide,12/1/2016,230146,https://i.scdn.co/image/3d7711845a6e5ef5ae1eb7e1b406c7fbfabf24c7,album,230146,TRUE,https://p.scdn.co/mp3-preview/28ae4d4b3a60e0320648ef05c81b79aa55406d57?cid=b50ee957f7824fa5806358e8fe3a1598,22,0.643,0.556,0.86,0,0.245,-3.798,0.365,69.079,4,0.819,https://open.spotify.com/track/1z6Dm3Ax63QSNaWlFLtyhd,Yes,230.146,2,0oxaTMdegAWyNXaP9BTELF,https://i.scdn.co/image/d1b3eed3492ff736e15a7ac048d8b74f1aa6428f,https://open.spotify.com/album/0oxaTMdegAWyNXaP9BTELF,Olamide,None
